"Time","Type","Ability","Source → Target",""
"03:51.085","Cast","Caustic Deluge","Vexhul",""
"03:51.128","Cast","Barbed Bulwark","Barbed Bulwark 57",""
"03:51.186","Cast","Caustic Globule","Environment → Dunnirat",""
"03:51.186","Cast","Eternal Venom","Vexhul → Dunnirat",""
"03:51.417","Cast","Caustic Deluge","Vexhul",""
"03:51.449","Cast","Barbed Bulwark","Barbed Bulwark 58",""
"03:51.487","Cast","Caustic Globule","Environment → Kuthrak",""
"03:51.487","Cast","Eternal Venom","Vexhul → Kuthrak",""
"03:51.791","Cast","Caustic Deluge","Vexhul",""
"03:51.810","Cast","Barbed Bulwark","Barbed Bulwark 59",""
"03:52.157","Cast","Caustic Globule","Environment → Frostepurple",""
"03:52.157","Cast","Eternal Venom","Vexhul → Frostepurple",""
"03:52.520","Cast","Caustic Globule","Environment → Lockserx",""
"03:52.521","Cast","Eternal Venom","Vexhul → Lockserx",""
"03:52.736","Cast","Caustic Globule","Environment → Zathwiker",""
"03:52.736","Cast","Eternal Venom","Vexhul → Zathwiker",""
"03:52.874","Cast","Caustic Globule","Environment → Haxmatic",""
"03:52.874","Cast","Eternal Venom","Vexhul → Haxmatic",""
"03:53.277","Cast","Caustic Globule","Environment → Kaströ",""
"03:53.277","Cast","Eternal Venom","Vexhul → Kaströ",""
"03:53.441","Cast","Caustic Globule","Environment → Asimage",""
"03:53.442","Cast","Eternal Venom","Vexhul → Asimage",""
"03:54.175","Cast","Caustic Globule","Environment → Joeburden",""
"03:54.175","Cast","Eternal Venom","Vexhul → Joeburden",""
"03:54.449","Cast","Caustic Globule","Environment → Wreckids",""
"03:54.449","Cast","Eternal Venom","Vexhul → Wreckids",""
"03:54.748","Cast","Caustic Globule","Environment → Zathwiker",""
"03:54.748","Cast","Eternal Venom","Vexhul → Zathwiker",""
"03:57.533","Cast","Caustic Globule","Environment → Nickshockz",""
"03:57.533","Cast","Eternal Venom","Vexhul → Nickshockz",""
"03:57.835","Cast","Caustic Globule","Environment → Haxmatic",""
"03:57.835","Cast","Eternal Venom","Vexhul → Haxmatic",""
"03:58.754","Cast","Eternal Venom","Vexhul → Stiggzpala",""
"04:00.557","Cast","Stone Breaker","Ithraz → Haxmatic",""
"04:00.557","Cast","Stone Breaker 1.51 sec","Ithraz",""
"04:03.542","Cast","Stone Breaker","Ithraz → Joeburden",""
"04:03.543","Cast","Stone Breaker 1.49 sec","Ithraz",""
"04:06.556","Cast","Stone Breaker","Ithraz → Haxmatic",""
"04:06.557","Cast","Stone Breaker 1.51 sec","Ithraz",""
"04:12.076","Cast","Venomous Emergence 3.00 sec","Vexhul",""
"04:12.077","Cast","Rouse the Brood 3.00 sec","Ithraz",""
"04:12.397","Cast","Eternal Venom","Vexhul → Haxmatic",""
"04:12.439","Cast","Eternal Venom","Vexhul → Joeburden",""
"04:12.576","Cast","Eternal Venom","Vexhul → Talget",""
"04:12.577","Cast","Eternal Venom","Vexhul → Wreckids",""
"04:12.692","Cast","Eternal Venom","Vexhul →  Sunnyshocks",""
"04:12.731","Cast","Eternal Venom","Vexhul → Lulu",""
"04:12.732","Cast","Eternal Venom","Vexhul → Kaströ",""
"04:12.751","Cast","Eternal Venom","Vexhul → Asimage",""
"04:12.751","Cast","Eternal Venom","Vexhul → Stiggzpala",""
"04:12.783","Cast","Eternal Venom","Vexhul → Clecia",""
"04:12.800","Cast","Eternal Venom","Vexhul → Bite",""
"04:12.815","Cast","Eternal Venom","Vexhul → Dunnirat",""
"04:12.815","Cast","Eternal Venom","Vexhul → Jungestson",""
"04:12.832","Cast","Eternal Venom","Vexhul → Jakbcastin",""
"04:12.832","Cast","Eternal Venom","Vexhul → Kuthrak",""
"04:12.854","Cast","Eternal Venom","Vexhul → Draguzzy",""
"04:12.875","Cast","Eternal Venom","Vexhul → Nickshockz",""
"04:12.875","Cast","Eternal Venom","Vexhul → Frostepurple",""
"04:12.904","Cast","Eternal Venom","Vexhul → Zathwiker",""
"04:12.998","Cast","Eternal Venom","Vexhul → Lockserx",""
"04:13.565","Begin Cast","Visceral Burst Canceled","Broodling of Ithraz 31",""
"04:14.587","Begin Cast","Visceral Burst Canceled","Broodling of Ithraz 32",""
"04:15.573","Begin Cast","Visceral Burst Canceled","Broodling of Ithraz 33",""
"04:16.586","Begin Cast","Visceral Burst Canceled","Broodling of Ithraz 34",""
"04:17.573","Begin Cast","Visceral Burst Canceled","Broodling of Ithraz 35",""
"04:18.091","Cast","Corrosive Spit 5.02 sec","Spawn of Vexhul 10 → Kaströ",""
"04:18.112","Cast","Eternal Venom","Spawn of Vexhul 10 → Kaströ",""
"04:18.569","Begin Cast","Visceral Burst Canceled","Broodling of Ithraz 36",""
"04:19.044","Cast","Coiling Ichor 3.00 sec","Ithraz",""
"04:19.067","Cast","Corrosive Spit 5.01 sec","Spawn of Vexhul 11 → Draguzzy",""
"04:19.107","Cast","Eternal Venom","Spawn of Vexhul 11 → Joeburden",""
"04:19.108","Cast","Eternal Venom","Spawn of Vexhul 11 → Draguzzy",""
"04:19.580","Begin Cast","Visceral Burst Canceled","Broodling of Ithraz 37",""
"04:20.094","Cast","Corrosive Spit 5.01 sec","Spawn of Vexhul 12 →  Sunnyshocks",""
"04:20.096","Cast","Eternal Venom","Spawn of Vexhul 12 →  Sunnyshocks",""
"04:20.573","Begin Cast","Visceral Burst Canceled","Broodling of Ithraz 38",""
"04:21.074","Begin Cast","Corrosive Spit Canceled","Spawn of Vexhul 11",""
"04:21.574","Begin Cast","Visceral Burst Canceled","Broodling of Ithraz 39",""
"04:22.091","Begin Cast","Corrosive Spit Canceled","Spawn of Vexhul 12",""
"04:22.561","Begin Cast","Visceral Burst Canceled","Broodling of Ithraz 40",""
"04:23.091","Cast","Stir the Depths","Vexhul",""
"04:37.322","Cast","Ravenous Feast 4.27 sec","Ithraz",""
"04:41.796","Cast","Clotted Bolt","Ithraz → Joeburden",""
"04:41.954","Cast","Eternal Venom","Vexhul → Joeburden",""
"04:51.070","Cast","Sanguine Storm","Ithraz",""
"04:51.316","Cast","Eternal Venom","Vexhul → Wreckids",""
"04:55.076","Cast","Vile Flood 4.00 sec","Vexhul → Surge 2",""
"04:58.793","Cast","Eternal Venom","Vexhul → Nickshockz",""
"05:19.110","Cast","Blood Torrent 1.00 sec","Ithraz → Haxmatic",""
"05:19.111","Cast","Caustic Deluge 1.00 sec","Vexhul → Haxmatic",""
"05:19.112","Cast","Envenomed","Vexhul → Haxmatic",""
"05:19.631","Cast","Envenomed","Vexhul → Haxmatic",""
"05:20.122","Cast","Envenomed","Vexhul → Haxmatic",""
"05:20.638","Cast","Envenomed","Vexhul → Haxmatic",""
"05:21.130","Cast","Envenomed","Vexhul → Haxmatic",""
"05:21.131","Cast","Caustic Deluge","Vexhul",""
"05:21.131","Cast","Barbed Bulwark","Barbed Bulwark 60",""
"05:21.551","Cast","Caustic Deluge","Vexhul",""
"05:21.577","Cast","Barbed Bulwark","Barbed Bulwark 61",""
"05:21.618","Cast","Envenomed","Vexhul → Haxmatic",""
"05:21.821","Cast","Caustic Deluge","Vexhul",""
"05:21.846","Cast","Barbed Bulwark","Barbed Bulwark 62",""
"05:22.119","Cast","Envenomed","Vexhul → Haxmatic",""
"05:22.139","Cast","Caustic Deluge","Vexhul",""
"05:22.157","Cast","Barbed Bulwark","Barbed Bulwark 63",""
"05:22.467","Cast","Caustic Deluge","Vexhul",""
"05:22.467","Cast","Barbed Bulwark","Barbed Bulwark 64",""
"05:22.619","Cast","Envenomed","Vexhul → Haxmatic",""
"05:22.807","Cast","Caustic Deluge","Vexhul",""
"05:22.837","Cast","Barbed Bulwark","Barbed Bulwark 65",""
"05:23.140","Cast","Envenomed","Vexhul → Haxmatic",""
"05:23.140","Cast","Caustic Deluge","Vexhul",""
"05:23.162","Cast","Barbed Bulwark","Barbed Bulwark 66",""
"05:23.472","Cast","Caustic Deluge","Vexhul",""
"05:23.473","Cast","Barbed Bulwark","Barbed Bulwark 67",""
"05:23.634","Cast","Envenomed","Vexhul → Haxmatic",""
"05:23.821","Cast","Caustic Deluge","Vexhul",""
"05:23.823","Cast","Barbed Bulwark","Barbed Bulwark 68",""
"05:24.022","Cast","Caustic Globule","Environment → Stiggzpala",""
"05:24.022","Cast","Eternal Venom","Vexhul → Stiggzpala",""
"05:24.134","Cast","Caustic Deluge","Vexhul",""
"05:24.134","Cast","Envenomed","Vexhul → Haxmatic",""
"05:24.161","Cast","Barbed Bulwark","Barbed Bulwark 69",""
"05:24.456","Cast","Caustic Deluge","Vexhul",""
"05:24.477","Cast","Barbed Bulwark","Barbed Bulwark 70",""
"05:24.672","Cast","Caustic Globule","Environment → Lulu",""
"05:24.672","Cast","Eternal Venom","Vexhul → Lulu",""
"05:24.783","Cast","Caustic Deluge","Vexhul",""
"05:24.804","Cast","Barbed Bulwark","Barbed Bulwark 71",""
"05:25.135","Cast","Caustic Deluge","Vexhul",""
"05:25.136","Cast","Barbed Bulwark","Barbed Bulwark 72",""
"05:25.310","Cast","Caustic Globule","Environment →  Sunnyshocks",""
"05:25.310","Cast","Eternal Venom","Vexhul →  Sunnyshocks",""
"05:25.460","Cast","Caustic Deluge","Vexhul",""
