"Time","Type","Ability","Source → Target",""
"05:13.781","Cast","Unassailable","Manifestation of Dread 28",""
"05:14.072","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"05:14.107","Cast","Unassailable","Manifestation of Dread 29",""
"05:14.290","Cast","Unassailable","Manifestation of Dread 30",""
"05:14.394","Cast","Unassailable","Manifestation of Dread 31",""
"05:14.394","Cast","Unassailable","Manifestation of Dread 32",""
"05:14.869","Cast","Unassailable","Manifestation of Dread 33",""
"05:14.869","Cast","Unassailable","Manifestation of Dread 34",""
"05:14.879","Cast","Unnerving Fixation","Manifestation of Dread 28",""
"05:15.053","Cast","Retaliatory Malice","Spiteful Soulcoiler 7",""
"05:15.054","Cast","Spirit Shield","Spiteful Soulcoiler 7",""
"05:15.054","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 7",""
"05:15.054","Cast","Retaliatory Malice","Spiteful Soulcoiler 8",""
"05:15.054","Cast","Spirit Shield","Spiteful Soulcoiler 8",""
"05:15.054","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 8",""
"05:15.289","Cast","Unnerving Fixation","Manifestation of Dread 27",""
"05:15.289","Cast","Unnerving Fixation","Manifestation of Dread 29",""
"05:15.289","Cast","Unnerving Fixation","Manifestation of Dread 30",""
"05:15.614","Cast","Unassailable","Manifestation of Dread 35",""
"05:15.700","Cast","Unnerving Fixation","Manifestation of Dread 31",""
"05:16.108","Cast","Unnerving Fixation","Manifestation of Dread 33",""
"05:16.108","Cast","Unnerving Fixation","Manifestation of Dread 34",""
"05:16.109","Cast","Unassailable","Manifestation of Dread 36",""
"05:16.903","Cast","Unnerving Fixation","Manifestation of Dread 32",""
"05:16.903","Cast","Unnerving Fixation","Manifestation of Dread 35",""
"05:17.726","Cast","Unnerving Fixation","Manifestation of Dread 36",""
"05:21.296","Cast","Wail of Terror","Spiteful Soulcoiler 8",""
"05:21.361","Cast","Wail of Terror","Spiteful Soulcoiler 7",""
"05:21.568","Cast","Gloombomb 2.00 sec","Hex Lord Malacrass",""
"05:21.762","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 8",""
"05:21.763","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 7",""
"05:22.987","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"05:27.866","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"05:28.861","Cast","Wail of Terror","Spiteful Soulcoiler 7",""
"05:29.066","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 7",""
"05:29.191","Cast","Wail of Terror","Spiteful Soulcoiler 8",""
"05:30.288","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 8",""
"05:33.560","Cast","Soul Sever 4.00 sec","Hex Lord Malacrass",""
"05:34.559","Begin Cast","Eternal Nightfall Canceled","Hex Lord Malacrass",""
"05:36.041","Cast","Wail of Terror","Spiteful Soulcoiler 8",""
"05:36.355","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 8",""
"05:37.409","Cast","Wail of Terror","Spiteful Soulcoiler 7",""
"05:37.585","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 7",""
"05:44.694","Cast","Wail of Terror","Spiteful Soulcoiler 8",""
"05:44.861","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 8",""
"05:45.660","Cast","Wail of Terror","Spiteful Soulcoiler 7",""
"05:46.057","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 7",""
"05:51.902","Cast","Wail of Terror","Spiteful Soulcoiler 8",""
"05:53.102","Cast","Wail of Terror","Spiteful Soulcoiler 7",""
"05:53.375","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 7",""
"05:53.375","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"05:57.097","Cast","Dreadmarch 2.02 sec","Hex Lord Malacrass",""
"05:58.271","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"05:59.111","Cast","Wail of Terror","Spiteful Soulcoiler 7",""
"05:59.474","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 7",""
"06:00.259","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"06:01.248","Cast","Wail of Terror 9.11 sec","Spiteful Soulcoiler 8",""
"06:02.260","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"06:02.586","Cast","Spiritcackle","Hex Lord Malacrass",""
"06:02.865","Cast","Unassailable","Manifestation of Dread 37",""
"06:02.865","Cast","Unassailable","Manifestation of Dread 38",""
"06:02.866","Cast","Unassailable","Manifestation of Dread 39",""
"06:03.066","Cast","Unassailable","Manifestation of Dread 40",""
"06:03.354","Cast","Unassailable","Manifestation of Dread 41",""
"06:03.365","Cast","Unassailable","Manifestation of Dread 42",""
"06:03.365","Cast","Unassailable","Manifestation of Dread 43",""
"06:03.589","Cast","Unassailable","Manifestation of Dread 44",""
"06:04.333","Cast","Unnerving Fixation","Manifestation of Dread 37",""
"06:04.333","Cast","Unnerving Fixation","Manifestation of Dread 38",""
"06:04.333","Cast","Unnerving Fixation","Manifestation of Dread 39",""
"06:04.333","Cast","Unnerving Fixation","Manifestation of Dread 40",""
"06:04.756","Cast","Unnerving Fixation","Manifestation of Dread 41",""
"06:04.756","Cast","Unnerving Fixation","Manifestation of Dread 42",""
"06:04.756","Cast","Unnerving Fixation","Manifestation of Dread 43",""
"06:05.173","Cast","Unnerving Fixation","Manifestation of Dread 44",""
"06:05.226","Cast","Unassailable","Manifestation of Dread 45",""
"06:05.541","Cast","Unassailable","Manifestation of Dread 46",""
"06:05.710","Cast","Unassailable","Manifestation of Dread 47",""
"06:05.958","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"06:06.055","Cast","Unassailable","Manifestation of Dread 48",""
"06:06.368","Cast","Unnerving Fixation","Manifestation of Dread 45",""
"06:06.776","Cast","Unnerving Fixation","Manifestation of Dread 46",""
"06:06.777","Cast","Unnerving Fixation","Manifestation of Dread 47",""
"06:07.086","Cast","Retaliatory Malice","Spiteful Soulcoiler 9",""
"06:07.086","Cast","Spirit Shield","Spiteful Soulcoiler 9",""
"06:07.086","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 9",""
"06:07.086","Cast","Retaliatory Malice","Spiteful Soulcoiler 10",""
"06:07.086","Cast","Spirit Shield","Spiteful Soulcoiler 10",""
"06:07.086","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 10",""
"06:07.192","Cast","Unnerving Fixation","Manifestation of Dread 48",""
"06:09.612","Cast","Gloombomb 2.00 sec","Hex Lord Malacrass",""
"06:09.837","Cast","Wail of Terror","Spiteful Soulcoiler 9",""
"06:10.726","Cast","Wail of Terror","Spiteful Soulcoiler 10",""
"06:10.814","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 10",""
"06:10.814","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 9",""
"06:10.814","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"06:14.849","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"06:16.862","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"06:18.105","Cast","Wail of Terror","Spiteful Soulcoiler 10",""
"06:18.223","Cast","Wail of Terror","Spiteful Soulcoiler 9",""
"06:18.497","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 10",""
"06:18.498","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 9",""
"06:18.871","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"06:20.890","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"06:22.892","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"06:25.189","Cast","Wail of Terror","Spiteful Soulcoiler 10",""
"06:25.749","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 10",""
"06:25.935","Cast","Wail of Terror","Spiteful Soulcoiler 9",""
"06:26.967","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 9",""
"06:27.637","Cast","Soul Sever 4.03 sec","Hex Lord Malacrass",""
"06:28.186","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"06:30.219","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"06:31.108","Cast","Deathguard","Hex Lord Malacrass",""
"06:31.890","Cast","Wail of Terror","Spiteful Soulcoiler 10",""
"06:32.903","Cast","Wail of Terror","Spiteful Soulcoiler 9",""
"06:33.038","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 10",""
"06:33.039","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 9",""
"06:34.250","Cast","Soulbinding","Hex Lord Malacrass",""
"06:34.446","Cast","Ghastly Regeneration","Zul'jan",""
"06:34.447","Cast","Ghastly Regeneration","Zul'jan",""
"06:37.955","Cast","Wail of Terror","Spiteful Soulcoiler 10",""
"06:39.129","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 10",""
"06:40.138","Cast","Wail of Terror","Spiteful Soulcoiler 9",""
"06:40.359","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 9",""
"06:46.970","Cast","Wail of Terror","Spiteful Soulcoiler 10",""
"06:47.678","Begin Cast","Wail of Terror Canceled","Spiteful Soulcoiler 10",""
"06:51.527","Cast","Wail of Terror","Spiteful Soulcoiler 10",""
"06:55.786","Cast","Anti-Magic Zone","Environment → Neykraufbold",""
"06:55.786","Cast","Anti-Magic Zone","Environment → Liebrepriest",""
"06:55.787","Cast","Anti-Magic Zone","Environment → Senfih",""
"06:55.788","Cast","Anti-Magic Zone","Environment → Relod",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Shroomee",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Entelligans",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Horii",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Impyr",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Ewokege",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Gladrien",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Tizaxyr",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Ponkydan",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Cringewar",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Critzeel",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Gyi",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Shirup",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Robinwl",""
"06:55.817","Cast","Anti-Magic Zone","Environment → Coffee",""
"06:56.302","Cast","Anti-Magic Zone","Environment → Shirup",""
"06:57.378","Cast","Anti-Magic Zone","Environment → Xilam",""
"06:58.302","Cast","Anti-Magic Zone","Environment → Evokimoz",""
"07:01.376","Cast","Anti-Magic Zone","Environment → Shirup",""
"07:02.312","Cast","Anti-Magic Zone","Environment → Evokimoz",""
"07:11.961","Cast","Defilement of the Coiled Altar","Zul'jan",""
"07:13.171","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:14.178","Cast","Toxic Deluge","Zul'jan",""
"07:15.593","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:17.596","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:19.605","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:24.483","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:26.512","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:28.503","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:28.629","Cast","Grim Guillotine","Zul'jan",""
"07:30.518","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:32.141","Cast","Grim Guillotine 3.51 sec","Zul'jan → Shroomee",""
"07:32.517","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:34.531","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:38.406","Cast","Gloombomb 2.02 sec","Hex Lord Malacrass",""
"07:39.031","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:41.044","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:43.061","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:45.083","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:47.096","Cast","Dread Bolt","Hex Lord Malacrass → Relod",""
"07:47.189","Cast","Blighted Sever 3.02 sec","Zul'jan",""
