"Time","Type","Ability","Source → Target",""
"05:54.410","Cast","Caustic Globule","Environment → Aprrog",""
"05:54.410","Cast","Eternal Venom","Vexhul → Aprrog",""
"05:54.473","Cast","Caustic Globule","Environment → Szappy",""
"05:54.473","Cast","Eternal Venom","Vexhul → Szappy",""
"05:54.550","Cast","Caustic Globule","Environment → Flêtchêr",""
"05:54.550","Cast","Eternal Venom","Vexhul → Flêtchêr",""
"05:54.748","Cast","Caustic Deluge","Vexhul",""
"05:54.873","Cast","Caustic Globule","Environment → Nekroshade",""
"05:54.873","Cast","Eternal Venom","Vexhul → Nekroshade",""
"05:54.873","Cast","Caustic Globule","Environment → Mythvoker",""
"05:54.873","Cast","Eternal Venom","Vexhul → Mythvoker",""
"05:54.975","Cast","Caustic Globule","Environment → Evilcait",""
"05:54.975","Cast","Eternal Venom","Vexhul → Evilcait",""
"05:55.096","Cast","Caustic Deluge","Vexhul",""
"05:55.459","Cast","Caustic Globule","Environment → Cappuchino",""
"05:55.459","Cast","Eternal Venom","Vexhul → Cappuchino",""
"05:55.508","Cast","Caustic Deluge","Vexhul",""
"05:55.754","Cast","Caustic Globule","Environment → Flêtchêr",""
"05:55.754","Cast","Eternal Venom","Vexhul → Flêtchêr",""
"05:56.167","Cast","Caustic Globule","Environment → Lunishocks",""
"05:56.167","Cast","Eternal Venom","Vexhul → Lunishocks",""
"05:56.327","Cast","Caustic Globule","Environment → Szappy",""
"05:56.327","Cast","Eternal Venom","Vexhul → Szappy",""
"05:57.398","Cast","Caustic Globule","Environment → Belran",""
"05:57.398","Cast","Eternal Venom","Vexhul → Belran",""
"06:05.482","Cast","Stone Breaker","Ithraz → Belran",""
"06:05.482","Cast","Stone Breaker 1.52 sec","Ithraz",""
"06:08.479","Cast","Stone Breaker","Ithraz → Belran",""
"06:08.479","Cast","Stone Breaker 1.50 sec","Ithraz",""
"06:11.475","Cast","Stone Breaker","Ithraz → Belran",""
"06:11.475","Cast","Stone Breaker 1.50 sec","Ithraz",""
"06:15.669","Begin Cast","Venomous Emergence Canceled","Vexhul",""
