"Time","Type","Ability","Source → Target",""
"05:21.598","Cast","Restless Amani 37 casts  Gravebound Advance","",""
"05:21.598","Cast","Restless Amani 38 casts  Gravebound Advance","",""
"05:22.779","Cast","Restless Amani 39 casts  Gravebound Advance","",""
"05:22.779","Cast","Restless Amani 40 casts  Gravebound Advance","",""
"05:24.080","Cast","Restless Amani 41 casts  Gravebound Advance","",""
"05:24.080","Cast","Restless Amani 42 casts  Gravebound Advance","",""
"05:25.460","Cast","Nek'zali the Soulcoiler casts  Possession Barrage on Caliuhm","",""
"05:28.723","Begin Cast","Drowned Echo 6 begins casting  Soulcoiler's Curse","",""
"05:39.471","Begin Cast","Nek'zali the Soulcoiler begins casting  Invoke","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Eurydicy","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Matapriest","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Nightidragon","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Phatnoms","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Caliuhm","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Colinnpp","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on  Vengrynin","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Absolutechud","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Chonch","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"05:44.478","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Sneakybask","",""
"05:44.479","Cast","Nek'zali the Soulcoiler casts  Invoke","",""
"05:44.951","Begin Cast","Drowned Echo 6 begins casting  Soulcoiler's Curse","",""
"05:58.315","Begin Cast","Drowned Echo 6 begins casting  Soulcoiler's Curse","",""
"06:01.565","Cast","Restless Amani 43 casts  Gravebound Advance","",""
"06:01.565","Cast","Restless Amani 44 casts  Gravebound Advance","",""
"06:02.847","Cast","Restless Amani 45 casts  Gravebound Advance","",""
"06:02.847","Cast","Restless Amani 46 casts  Gravebound Advance","",""
"06:04.148","Cast","Restless Amani 47 casts  Gravebound Advance","",""
"06:04.148","Cast","Restless Amani 48 casts  Gravebound Advance","",""
"06:11.498","Begin Cast","Nek'zali the Soulcoiler begins casting  Possession Barrage","",""
"06:17.502","Cast","Nek'zali the Soulcoiler casts  Possession Barrage on  Vengrynin","",""
"06:27.490","Begin Cast","Nek'zali the Soulcoiler begins casting  Invoke","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Eurydicy","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Pucki","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Phatnoms","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Joeywinsly","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Caliuhm","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Chonch","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Matapriest","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Yasuya","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Colinnpp","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on  Vengrynin","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Nightidragon","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Absolutechud","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Kitkats","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"06:32.499","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Sneakybask","",""
"06:32.500","Cast","Nek'zali the Soulcoiler casts  Invoke","",""
"06:39.475","Begin Cast","Nek'zali the Soulcoiler begins casting  Possession Barrage","",""
"06:42.132","Begin Cast","Drowned Echo 7 begins casting  Soulcoiler's Curse","",""
"06:45.481","Cast","Nek'zali the Soulcoiler casts  Possession Barrage on Caliuhm","",""
"06:50.130","Cast","Environment casts  Anti-Magic Zone on Colinnpp","",""
"06:50.130","Cast","Environment casts  Anti-Magic Zone on Tinylegs","",""
"06:50.130","Cast","Environment casts  Anti-Magic Zone on Joeywinsly","",""
"06:50.130","Cast","Environment casts  Anti-Magic Zone on Chonch","",""
"06:50.416","Cast","Environment casts  Anti-Magic Zone on Soupashot","",""
"06:50.591","Cast","Environment casts  Anti-Magic Zone on Pucki","",""
"06:51.222","Cast","Environment casts  Anti-Magic Zone on Soupashot","",""
"06:51.294","Cast","Environment casts  Anti-Magic Zone on Caliuhm","",""
"06:51.858","Cast","Environment casts  Anti-Magic Zone on Joeywinsly","",""
"06:52.291","Cast","Environment casts  Anti-Magic Zone on Soupashot","",""
"06:53.313","Cast","Environment casts  Anti-Magic Zone on Yasuya","",""
"06:53.480","Begin Cast","Drowned Echo 7 begins casting  Soulcoiler's Curse","",""
"06:55.618","Cast","Environment casts  Anti-Magic Zone on Tinylegs","",""
"06:59.531","Begin Cast","Nek'zali the Soulcoiler begins casting  Invoke","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Iamthetrain","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Yasuya","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Matapriest","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Tinylegs","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Kitkats","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Absolutechud","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Colinnpp","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Soupashot","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Caliuhm","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Joeywinsly","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Chonch","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on  Vengrynin","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Purplebaba","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Ritual Burn on Pucki","",""
"07:04.554","Cast","Nek'zali the Soulcoiler casts  Invoke","",""
